transaction_id,sale_date,product_id,units_sold,store_region,total_revenue
TXN-SALE-00567-101,2026-01-15,101,31,East,37200.0
TXN-SALE-00567-102,2026-01-15,102,26,East,1170.0
TXN-SALE-00567-103,2026-01-15,103,7,North,1750.0
TXN-SALE-00567-104,2026-01-15,104,10,South,650.0
TXN-SALE-00568-101,2026-01-16,101,29,West,34800.0
TXN-SALE-00568-102,2026-01-16,102,12,South,540.0
TXN-SALE-00568-103,2026-01-16,103,32,East,8000.0
TXN-SALE-00568-104,2026-01-16,104,23,West,1495.0
TXN-SALE-00569-101,2026-01-17,101,14,West,16800.0
TXN-SALE-00569-102,2026-01-17,102,36,South,1620.0
TXN-SALE-00569-103,2026-01-17,103,10,South,2500.0
TXN-SALE-00569-104,2026-01-17,104,12,North,780.0
TXN-SALE-00570-101,2026-01-18,101,16,West,19200.0
TXN-SALE-00570-102,2026-01-18,102,46,South,2070.0
TXN-SALE-00570-103,2026-01-18,103,10,North,2500.0
TXN-SALE-00570-104,2026-01-18,104,24,East,1560.0
TXN-SALE-00571-101,2026-01-19,101,7,North,8400.0
TXN-SALE-00571-102,2026-01-19,102,31,South,1395.0
TXN-SALE-00571-103,2026-01-19,103,18,North,4500.0
TXN-SALE-00571-104,2026-01-19,104,31,West,2015.0
TXN-SALE-00572-101,2026-01-20,101,11,East,13200.0
TXN-SALE-00572-102,2026-01-20,102,25,West,1125.0
TXN-SALE-00572-103,2026-01-20,103,23,South,5750.0
TXN-SALE-00572-104,2026-01-20,104,37,East,2405.0
TXN-SALE-00573-101,2026-01-21,101,12,West,14400.0
TXN-SALE-00573-102,2026-01-21,102,9,West,405.0
TXN-SALE-00573-103,2026-01-21,103,36,North,9000.0
TXN-SALE-00573-104,2026-01-21,104,14,West,910.0
TXN-SALE-00574-101,2026-01-22,101,17,South,20400.0
TXN-SALE-00574-102,2026-01-22,102,11,South,495.0
TXN-SALE-00574-103,2026-01-22,103,31,East,7750.0
TXN-SALE-00574-104,2026-01-22,104,36,East,2340.0
TXN-SALE-00575-101,2026-01-23,101,34,West,40800.0
TXN-SALE-00575-102,2026-01-23,102,31,West,1395.0
TXN-SALE-00575-103,2026-01-23,103,7,North,1750.0
TXN-SALE-00575-104,2026-01-23,104,25,South,1625.0
TXN-SALE-00576-101,2026-01-24,101,30,North,36000.0
TXN-SALE-00576-102,2026-01-24,102,32,North,1440.0
TXN-SALE-00576-103,2026-01-24,103,20,North,5000.0
TXN-SALE-00576-104,2026-01-24,104,18,North,1170.0
TXN-SALE-00577-101,2026-01-25,101,36,North,43200.0
TXN-SALE-00577-102,2026-01-25,102,10,South,450.0
TXN-SALE-00577-103,2026-01-25,103,45,West,11250.0
TXN-SALE-00577-104,2026-01-25,104,26,East,1690.0
TXN-SALE-00578-101,2026-01-26,101,14,East,16800.0
TXN-SALE-00578-102,2026-01-26,102,9,South,405.0
TXN-SALE-00578-103,2026-01-26,103,29,East,7250.0
TXN-SALE-00578-104,2026-01-26,104,12,North,780.0
TXN-SALE-00579-101,2026-01-27,101,26,West,31200.0
TXN-SALE-00579-102,2026-01-27,102,17,East,765.0
TXN-SALE-00579-103,2026-01-27,103,28,East,7000.0
TXN-SALE-00579-104,2026-01-27,104,36,West,2340.0
TXN-SALE-00580-101,2026-01-28,101,37,North,44400.0
TXN-SALE-00580-102,2026-01-28,102,34,East,1530.0
TXN-SALE-00580-103,2026-01-28,103,22,North,5500.0
TXN-SALE-00580-104,2026-01-28,104,18,South,1170.0
TXN-SALE-00581-101,2026-01-29,101,22,North,26400.0
TXN-SALE-00581-102,2026-01-29,102,9,South,405.0
TXN-SALE-00581-103,2026-01-29,103,14,West,3500.0
TXN-SALE-00581-104,2026-01-29,104,20,North,1300.0
TXN-SALE-00582-101,2026-01-30,101,34,South,40800.0
TXN-SALE-00582-102,2026-01-30,102,37,North,1665.0
TXN-SALE-00582-103,2026-01-30,103,33,East,8250.0
TXN-SALE-00582-104,2026-01-30,104,33,West,2145.0
TXN-SALE-00583-101,2026-01-31,101,22,East,26400.0
TXN-SALE-00583-102,2026-01-31,102,14,South,630.0
TXN-SALE-00583-103,2026-01-31,103,12,North,3000.0
TXN-SALE-00583-104,2026-01-31,104,14,West,910.0
TXN-SALE-00584-101,2026-02-01,101,12,West,14400.0
TXN-SALE-00584-102,2026-02-01,102,28,South,1260.0
TXN-SALE-00584-103,2026-02-01,103,30,East,7500.0
TXN-SALE-00584-104,2026-02-01,104,22,East,1430.0
TXN-SALE-00585-101,2026-02-02,101,30,South,36000.0
TXN-SALE-00585-102,2026-02-02,102,38,East,1710.0
TXN-SALE-00585-103,2026-02-02,103,20,South,5000.0
TXN-SALE-00585-104,2026-02-02,104,38,West,2470.0
TXN-SALE-00586-101,2026-02-03,101,36,West,43200.0
TXN-SALE-00586-102,2026-02-03,102,11,East,495.0
TXN-SALE-00586-103,2026-02-03,103,9,South,2250.0
TXN-SALE-00586-104,2026-02-03,104,9,South,585.0
TXN-SALE-00587-101,2026-02-04,101,11,South,13200.0
TXN-SALE-00587-102,2026-02-04,102,30,East,1350.0
TXN-SALE-00587-103,2026-02-04,103,22,North,5500.0
TXN-SALE-00587-104,2026-02-04,104,7,West,455.0
TXN-SALE-00588-101,2026-02-05,101,31,South,37200.0
TXN-SALE-00588-102,2026-02-05,102,20,East,900.0
TXN-SALE-00588-103,2026-02-05,103,12,East,3000.0
TXN-SALE-00588-104,2026-02-05,104,9,North,585.0
TXN-SALE-00589-101,2026-02-06,101,12,North,14400.0
TXN-SALE-00589-102,2026-02-06,102,36,South,1620.0
TXN-SALE-00589-103,2026-02-06,103,22,North,5500.0
TXN-SALE-00589-104,2026-02-06,104,30,East,1950.0
TXN-SALE-00590-101,2026-02-07,101,47,West,56400.0
TXN-SALE-00590-102,2026-02-07,102,16,South,720.0
TXN-SALE-00590-103,2026-02-07,103,35,West,8750.0
TXN-SALE-00590-104,2026-02-07,104,10,North,650.0
TXN-SALE-00591-101,2026-02-08,101,35,West,42000.0
TXN-SALE-00591-102,2026-02-08,102,22,North,990.0
TXN-SALE-00591-103,2026-02-08,103,26,West,6500.0
TXN-SALE-00591-104,2026-02-08,104,47,North,3055.0
TXN-SALE-00592-101,2026-02-09,101,22,West,26400.0
TXN-SALE-00592-102,2026-02-09,102,20,North,900.0
TXN-SALE-00592-103,2026-02-09,103,28,South,7000.0
TXN-SALE-00592-104,2026-02-09,104,15,West,975.0
TXN-SALE-00593-101,2026-02-10,101,15,North,18000.0
TXN-SALE-00593-102,2026-02-10,102,22,South,990.0
TXN-SALE-00593-103,2026-02-10,103,35,East,8750.0
TXN-SALE-00593-104,2026-02-10,104,38,East,2470.0
TXN-SALE-00594-101,2026-02-11,101,30,East,36000.0
TXN-SALE-00594-102,2026-02-11,102,12,North,540.0
TXN-SALE-00594-103,2026-02-11,103,20,East,5000.0
TXN-SALE-00594-104,2026-02-11,104,36,West,2340.0
TXN-SALE-00595-101,2026-02-12,101,33,East,39600.0
TXN-SALE-00595-102,2026-02-12,102,20,South,900.0
TXN-SALE-00595-103,2026-02-12,103,35,West,8750.0
TXN-SALE-00595-104,2026-02-12,104,27,West,1755.0
TXN-SALE-00596-101,2026-02-13,101,17,North,20400.0
TXN-SALE-00596-102,2026-02-13,102,30,West,1350.0
TXN-SALE-00596-103,2026-02-13,103,38,East,9500.0
TXN-SALE-00596-104,2026-02-13,104,7,North,455.0
TXN-SALE-00597-101,2026-02-14,101,37,North,44400.0
TXN-SALE-00597-102,2026-02-14,102,31,West,1395.0
TXN-SALE-00597-103,2026-02-14,103,12,West,3000.0
TXN-SALE-00597-104,2026-02-14,104,31,North,2015.0
TXN-SALE-00598-101,2026-02-15,101,45,East,54000.0
TXN-SALE-00598-102,2026-02-15,102,10,East,450.0
TXN-SALE-00598-103,2026-02-15,103,41,South,10250.0
TXN-SALE-00598-104,2026-02-15,104,41,East,2665.0
TXN-SALE-00599-101,2026-02-16,101,22,South,26400.0
TXN-SALE-00599-102,2026-02-16,102,15,East,675.0
TXN-SALE-00599-103,2026-02-16,103,36,West,9000.0
TXN-SALE-00599-104,2026-02-16,104,27,West,1755.0
TXN-SALE-00600-101,2026-02-17,101,28,East,33600.0
TXN-SALE-00600-102,2026-02-17,102,22,South,990.0
TXN-SALE-00600-103,2026-02-17,103,8,East,2000.0
TXN-SALE-00600-104,2026-02-17,104,28,West,1820.0
TXN-SALE-00601-101,2026-02-18,101,36,South,43200.0
TXN-SALE-00601-102,2026-02-18,102,22,North,990.0
TXN-SALE-00601-103,2026-02-18,103,20,North,5000.0
TXN-SALE-00601-104,2026-02-18,104,16,East,1040.0
TXN-SALE-00602-101,2026-02-19,101,17,North,20400.0
TXN-SALE-00602-102,2026-02-19,102,8,South,360.0
TXN-SALE-00602-103,2026-02-19,103,14,North,3500.0
TXN-SALE-00602-104,2026-02-19,104,35,West,2275.0
TXN-SALE-00603-101,2026-02-20,101,9,North,10800.0
TXN-SALE-00603-102,2026-02-20,102,24,East,1080.0
TXN-SALE-00603-103,2026-02-20,103,16,South,4000.0
TXN-SALE-00603-104,2026-02-20,104,19,West,1235.0
TXN-SALE-00604-101,2026-02-21,101,45,West,54000.0
TXN-SALE-00604-102,2026-02-21,102,31,North,1395.0
TXN-SALE-00604-103,2026-02-21,103,39,West,9750.0
TXN-SALE-00604-104,2026-02-21,104,45,South,2925.0
TXN-SALE-00605-101,2026-02-22,101,31,South,37200.0
TXN-SALE-00605-102,2026-02-22,102,35,West,1575.0
TXN-SALE-00605-103,2026-02-22,103,22,North,5500.0
TXN-SALE-00605-104,2026-02-22,104,31,South,2015.0
TXN-SALE-00606-101,2026-02-23,101,12,West,14400.0
TXN-SALE-00606-102,2026-02-23,102,30,North,1350.0
TXN-SALE-00606-103,2026-02-23,103,11,South,2750.0
TXN-SALE-00606-104,2026-02-23,104,16,South,1040.0
TXN-SALE-00607-101,2026-02-24,101,8,South,9600.0
TXN-SALE-00607-102,2026-02-24,102,16,North,720.0
TXN-SALE-00607-103,2026-02-24,103,32,North,8000.0
TXN-SALE-00607-104,2026-02-24,104,14,North,910.0
TXN-SALE-00608-101,2026-02-25,101,22,West,26400.0
TXN-SALE-00608-102,2026-02-25,102,35,East,1575.0
TXN-SALE-00608-103,2026-02-25,103,11,North,2750.0
TXN-SALE-00608-104,2026-02-25,104,30,West,1950.0
TXN-SALE-00609-101,2026-02-26,101,37,East,44400.0
TXN-SALE-00609-102,2026-02-26,102,12,North,540.0
TXN-SALE-00609-103,2026-02-26,103,8,West,2000.0
TXN-SALE-00609-104,2026-02-26,104,25,West,1625.0
TXN-SALE-00610-101,2026-02-27,101,22,East,26400.0
TXN-SALE-00610-102,2026-02-27,102,38,West,1710.0
TXN-SALE-00610-103,2026-02-27,103,27,East,6750.0
TXN-SALE-00610-104,2026-02-27,104,28,West,1820.0
TXN-SALE-00611-101,2026-02-28,101,18,West,21600.0
TXN-SALE-00611-102,2026-02-28,102,37,South,1665.0
TXN-SALE-00611-103,2026-02-28,103,43,South,10750.0
TXN-SALE-00611-104,2026-02-28,104,23,West,1495.0
TXN-SALE-00612-101,2026-03-01,101,10,North,12000.0
TXN-SALE-00612-102,2026-03-01,102,27,South,1215.0
TXN-SALE-00612-103,2026-03-01,103,48,North,12000.0
TXN-SALE-00612-104,2026-03-01,104,14,East,910.0
TXN-SALE-00613-101,2026-03-02,101,20,South,24000.0
TXN-SALE-00613-102,2026-03-02,102,14,South,630.0
TXN-SALE-00613-103,2026-03-02,103,33,West,8250.0
TXN-SALE-00613-104,2026-03-02,104,32,East,2080.0
TXN-SALE-00614-101,2026-03-03,101,20,North,24000.0
TXN-SALE-00614-102,2026-03-03,102,30,North,1350.0
TXN-SALE-00614-103,2026-03-03,103,27,West,6750.0
TXN-SALE-00614-104,2026-03-03,104,29,West,1885.0
TXN-SALE-00615-101,2026-03-04,101,30,West,36000.0
TXN-SALE-00615-102,2026-03-04,102,27,North,1215.0
TXN-SALE-00615-103,2026-03-04,103,19,North,4750.0
TXN-SALE-00615-104,2026-03-04,104,9,North,585.0
TXN-SALE-00616-101,2026-03-05,101,16,West,19200.0
TXN-SALE-00616-102,2026-03-05,102,35,South,1575.0
TXN-SALE-00616-103,2026-03-05,103,8,South,2000.0
TXN-SALE-00616-104,2026-03-05,104,33,South,2145.0
TXN-SALE-00617-101,2026-03-06,101,24,West,28800.0
TXN-SALE-00617-102,2026-03-06,102,22,East,990.0
TXN-SALE-00617-103,2026-03-06,103,29,South,7250.0
TXN-SALE-00617-104,2026-03-06,104,22,East,1430.0
TXN-SALE-00618-101,2026-03-07,101,48,West,57600.0
TXN-SALE-00618-102,2026-03-07,102,12,North,540.0
TXN-SALE-00618-103,2026-03-07,103,29,West,7250.0
TXN-SALE-00618-104,2026-03-07,104,31,South,2015.0
TXN-SALE-00619-101,2026-03-08,101,23,East,27600.0
TXN-SALE-00619-102,2026-03-08,102,39,South,1755.0
TXN-SALE-00619-103,2026-03-08,103,48,South,12000.0
TXN-SALE-00619-104,2026-03-08,104,39,South,2535.0
TXN-SALE-00620-101,2026-03-09,101,19,East,22800.0
TXN-SALE-00620-102,2026-03-09,102,21,East,945.0
TXN-SALE-00620-103,2026-03-09,103,8,South,2000.0
TXN-SALE-00620-104,2026-03-09,104,8,East,520.0
TXN-SALE-00621-101,2026-03-10,101,11,South,13200.0
TXN-SALE-00621-102,2026-03-10,102,19,East,855.0
TXN-SALE-00621-103,2026-03-10,103,22,North,5500.0
TXN-SALE-00621-104,2026-03-10,104,35,South,2275.0
TXN-SALE-00622-101,2026-03-11,101,37,North,44400.0
TXN-SALE-00622-102,2026-03-11,102,8,South,360.0
TXN-SALE-00622-103,2026-03-11,103,32,East,8000.0
TXN-SALE-00622-104,2026-03-11,104,27,West,1755.0
TXN-SALE-00623-101,2026-03-12,101,34,North,40800.0
TXN-SALE-00623-102,2026-03-12,102,17,West,765.0
TXN-SALE-00623-103,2026-03-12,103,34,East,8500.0
TXN-SALE-00623-104,2026-03-12,104,27,North,1755.0
TXN-SALE-00624-101,2026-03-13,101,34,East,40800.0
TXN-SALE-00624-102,2026-03-13,102,17,South,765.0
TXN-SALE-00624-103,2026-03-13,103,34,East,8500.0
TXN-SALE-00624-104,2026-03-13,104,8,North,520.0
TXN-SALE-00625-101,2026-03-14,101,44,East,52800.0
TXN-SALE-00625-102,2026-03-14,102,14,East,630.0
TXN-SALE-00625-103,2026-03-14,103,31,West,7750.0
TXN-SALE-00625-104,2026-03-14,104,42,North,2730.0
TXN-SALE-00626-101,2026-03-15,101,27,West,32400.0
TXN-SALE-00626-102,2026-03-15,102,10,North,450.0
TXN-SALE-00626-103,2026-03-15,103,42,North,10500.0
TXN-SALE-00626-104,2026-03-15,104,48,West,3120.0
TXN-SALE-00627-101,2026-03-16,101,37,South,44400.0
TXN-SALE-00627-102,2026-03-16,102,21,East,945.0
TXN-SALE-00627-103,2026-03-16,103,29,North,7250.0
TXN-SALE-00627-104,2026-03-16,104,37,East,2405.0
TXN-SALE-00628-101,2026-03-17,101,9,North,10800.0
TXN-SALE-00628-102,2026-03-17,102,27,East,1215.0
TXN-SALE-00628-103,2026-03-17,103,11,East,2750.0
TXN-SALE-00628-104,2026-03-17,104,29,South,1885.0
TXN-SALE-00629-101,2026-03-18,101,19,South,22800.0
TXN-SALE-00629-102,2026-03-18,102,37,West,1665.0
TXN-SALE-00629-103,2026-03-18,103,32,South,8000.0
TXN-SALE-00629-104,2026-03-18,104,19,South,1235.0
TXN-SALE-00630-101,2026-03-19,101,16,West,19200.0
TXN-SALE-00630-102,2026-03-19,102,30,North,1350.0
TXN-SALE-00630-103,2026-03-19,103,19,West,4750.0
TXN-SALE-00630-104,2026-03-19,104,30,West,1950.0
TXN-SALE-00631-101,2026-03-20,101,39,North,46800.0
TXN-SALE-00631-102,2026-03-20,102,34,North,1530.0
TXN-SALE-00631-103,2026-03-20,103,35,South,8750.0
TXN-SALE-00631-104,2026-03-20,104,27,North,1755.0
TXN-SALE-00632-101,2026-03-21,101,40,West,48000.0
TXN-SALE-00632-102,2026-03-21,102,29,North,1305.0
TXN-SALE-00632-103,2026-03-21,103,14,East,3500.0
TXN-SALE-00632-104,2026-03-21,104,14,South,910.0
TXN-SALE-00633-101,2026-03-22,101,38,West,45600.0
TXN-SALE-00633-102,2026-03-22,102,25,East,1125.0
TXN-SALE-00633-103,2026-03-22,103,16,East,4000.0
TXN-SALE-00633-104,2026-03-22,104,50,East,3250.0
TXN-SALE-00634-101,2026-03-23,101,24,West,28800.0
TXN-SALE-00634-102,2026-03-23,102,24,South,1080.0
TXN-SALE-00634-103,2026-03-23,103,34,North,8500.0
TXN-SALE-00634-104,2026-03-23,104,9,North,585.0
TXN-SALE-00635-101,2026-03-24,101,31,West,37200.0
TXN-SALE-00635-102,2026-03-24,102,13,West,585.0
TXN-SALE-00635-103,2026-03-24,103,21,South,5250.0
TXN-SALE-00635-104,2026-03-24,104,14,West,910.0
TXN-SALE-00636-101,2026-03-25,101,27,South,32400.0
TXN-SALE-00636-102,2026-03-25,102,17,West,765.0
TXN-SALE-00636-103,2026-03-25,103,39,North,9750.0
TXN-SALE-00636-104,2026-03-25,104,11,North,715.0
TXN-SALE-00637-101,2026-03-26,101,37,West,44400.0
TXN-SALE-00637-102,2026-03-26,102,26,North,1170.0
TXN-SALE-00637-103,2026-03-26,103,18,West,4500.0
TXN-SALE-00637-104,2026-03-26,104,21,East,1365.0
TXN-SALE-00638-101,2026-03-27,101,16,North,19200.0
TXN-SALE-00638-102,2026-03-27,102,34,West,1530.0
TXN-SALE-00638-103,2026-03-27,103,11,North,2750.0
TXN-SALE-00638-104,2026-03-27,104,13,South,845.0
TXN-SALE-00639-101,2026-03-28,101,19,North,22800.0
TXN-SALE-00639-102,2026-03-28,102,29,West,1305.0
TXN-SALE-00639-103,2026-03-28,103,29,North,7250.0
TXN-SALE-00639-104,2026-03-28,104,36,East,2340.0
TXN-SALE-00640-101,2026-03-29,101,42,West,50400.0
TXN-SALE-00640-102,2026-03-29,102,25,East,1125.0
TXN-SALE-00640-103,2026-03-29,103,25,North,6250.0
TXN-SALE-00640-104,2026-03-29,104,12,South,780.0
TXN-SALE-00641-101,2026-03-30,101,26,South,31200.0
TXN-SALE-00641-102,2026-03-30,102,26,East,1170.0
TXN-SALE-00641-103,2026-03-30,103,31,West,7750.0
TXN-SALE-00641-104,2026-03-30,104,34,South,2210.0
TXN-SALE-00642-101,2026-03-31,101,9,South,10800.0
TXN-SALE-00642-102,2026-03-31,102,26,East,1170.0
TXN-SALE-00642-103,2026-03-31,103,36,South,9000.0
TXN-SALE-00642-104,2026-03-31,104,34,West,2210.0
TXN-SALE-00643-101,2026-04-01,101,16,North,19200.0
TXN-SALE-00643-102,2026-04-01,102,31,East,1395.0
TXN-SALE-00643-103,2026-04-01,103,16,East,4000.0
TXN-SALE-00643-104,2026-04-01,104,8,South,520.0
TXN-SALE-00644-101,2026-04-02,101,27,West,32400.0
TXN-SALE-00644-102,2026-04-02,102,29,North,1305.0
TXN-SALE-00644-103,2026-04-02,103,13,East,3250.0
TXN-SALE-00644-104,2026-04-02,104,23,East,1495.0
TXN-SALE-00645-101,2026-04-03,101,31,East,37200.0
TXN-SALE-00645-102,2026-04-03,102,13,West,585.0
TXN-SALE-00645-103,2026-04-03,103,16,West,4000.0
TXN-SALE-00645-104,2026-04-03,104,39,South,2535.0
TXN-SALE-00646-101,2026-04-04,101,19,West,22800.0
TXN-SALE-00646-102,2026-04-04,102,34,North,1530.0
TXN-SALE-00646-103,2026-04-04,103,25,North,6250.0
TXN-SALE-00646-104,2026-04-04,104,19,East,1235.0
TXN-SALE-00647-101,2026-04-05,101,21,North,25200.0
TXN-SALE-00647-102,2026-04-05,102,14,East,630.0
TXN-SALE-00647-103,2026-04-05,103,19,West,4750.0
TXN-SALE-00647-104,2026-04-05,104,38,South,2470.0
TXN-SALE-00648-101,2026-04-06,101,32,South,38400.0
TXN-SALE-00648-102,2026-04-06,102,29,East,1305.0
TXN-SALE-00648-103,2026-04-06,103,19,East,4750.0
TXN-SALE-00648-104,2026-04-06,104,18,West,1170.0
TXN-SALE-00649-101,2026-04-07,101,28,South,33600.0
TXN-SALE-00649-102,2026-04-07,102,36,South,1620.0
TXN-SALE-00649-103,2026-04-07,103,19,East,4750.0
TXN-SALE-00649-104,2026-04-07,104,8,South,520.0
TXN-SALE-00650-101,2026-04-08,101,16,West,19200.0
TXN-SALE-00650-102,2026-04-08,102,39,West,1755.0
TXN-SALE-00650-103,2026-04-08,103,24,North,6000.0
TXN-SALE-00650-104,2026-04-08,104,23,East,1495.0
TXN-SALE-00651-101,2026-04-09,101,28,East,33600.0
TXN-SALE-00651-102,2026-04-09,102,11,East,495.0
TXN-SALE-00651-103,2026-04-09,103,31,West,7750.0
TXN-SALE-00651-104,2026-04-09,104,28,North,1820.0
TXN-SALE-00652-101,2026-04-10,101,11,West,13200.0
TXN-SALE-00652-102,2026-04-10,102,24,East,1080.0
TXN-SALE-00652-103,2026-04-10,103,37,South,9250.0
TXN-SALE-00652-104,2026-04-10,104,24,South,1560.0
TXN-SALE-00653-101,2026-04-11,101,42,North,50400.0
TXN-SALE-00653-102,2026-04-11,102,15,South,675.0
TXN-SALE-00653-103,2026-04-11,103,21,East,5250.0
TXN-SALE-00653-104,2026-04-11,104,38,West,2470.0
TXN-SALE-00654-101,2026-04-12,101,47,North,56400.0
TXN-SALE-00654-102,2026-04-12,102,17,West,765.0
TXN-SALE-00654-103,2026-04-12,103,40,West,10000.0
TXN-SALE-00654-104,2026-04-12,104,32,South,2080.0
TXN-SALE-00655-101,2026-04-13,101,11,East,13200.0
TXN-SALE-00655-102,2026-04-13,102,33,North,1485.0
TXN-SALE-00655-103,2026-04-13,103,23,East,5750.0
TXN-SALE-00655-104,2026-04-13,104,13,North,845.0
TXN-SALE-00656-101,2026-04-14,101,38,East,45600.0
TXN-SALE-00656-102,2026-04-14,102,9,South,405.0
TXN-SALE-00656-103,2026-04-14,103,24,North,6000.0
TXN-SALE-00656-104,2026-04-14,104,39,West,2535.0
TXN-SALE-00657-101,2026-04-15,101,38,East,45600.0
TXN-SALE-00657-102,2026-04-15,102,24,South,1080.0
TXN-SALE-00657-103,2026-04-15,103,9,East,2250.0
TXN-SALE-00657-104,2026-04-15,104,14,East,910.0
TXN-SALE-00658-101,2026-04-16,101,14,East,16800.0
TXN-SALE-00658-102,2026-04-16,102,26,South,1170.0
TXN-SALE-00658-103,2026-04-16,103,13,South,3250.0
TXN-SALE-00658-104,2026-04-16,104,34,South,2210.0
TXN-SALE-00659-101,2026-04-17,101,39,South,46800.0
TXN-SALE-00659-102,2026-04-17,102,29,East,1305.0
TXN-SALE-00659-103,2026-04-17,103,24,North,6000.0
TXN-SALE-00659-104,2026-04-17,104,36,East,2340.0
TXN-SALE-00660-101,2026-04-18,101,47,West,56400.0
TXN-SALE-00660-102,2026-04-18,102,32,North,1440.0
TXN-SALE-00660-103,2026-04-18,103,34,North,8500.0
TXN-SALE-00660-104,2026-04-18,104,28,East,1820.0
TXN-SALE-00661-101,2026-04-19,101,28,South,33600.0
TXN-SALE-00661-102,2026-04-19,102,30,South,1350.0
TXN-SALE-00661-103,2026-04-19,103,49,North,12250.0
TXN-SALE-00661-104,2026-04-19,104,23,West,1495.0
TXN-SALE-00662-101,2026-04-20,101,8,East,9600.0
TXN-SALE-00662-102,2026-04-20,102,19,West,855.0
TXN-SALE-00662-103,2026-04-20,103,36,East,9000.0
TXN-SALE-00662-104,2026-04-20,104,34,North,2210.0
TXN-SALE-00663-101,2026-04-21,101,29,South,34800.0
TXN-SALE-00663-102,2026-04-21,102,36,West,1620.0
TXN-SALE-00663-103,2026-04-21,103,36,West,9000.0
TXN-SALE-00663-104,2026-04-21,104,8,East,520.0
TXN-SALE-00664-101,2026-04-22,101,24,East,28800.0
TXN-SALE-00664-102,2026-04-22,102,26,West,1170.0
TXN-SALE-00664-103,2026-04-22,103,39,South,9750.0
TXN-SALE-00664-104,2026-04-22,104,16,East,1040.0
TXN-SALE-00665-101,2026-04-23,101,28,North,33600.0
TXN-SALE-00665-102,2026-04-23,102,9,North,405.0
TXN-SALE-00665-103,2026-04-23,103,34,South,8500.0
TXN-SALE-00665-104,2026-04-23,104,9,West,585.0
TXN-SALE-00666-101,2026-04-24,101,24,West,28800.0
TXN-SALE-00666-102,2026-04-24,102,26,West,1170.0
TXN-SALE-00666-103,2026-04-24,103,24,South,6000.0
TXN-SALE-00666-104,2026-04-24,104,39,West,2535.0
TXN-SALE-00667-101,2026-04-25,101,26,South,31200.0
TXN-SALE-00667-102,2026-04-25,102,45,West,2025.0
TXN-SALE-00667-103,2026-04-25,103,52,West,13000.0
TXN-SALE-00667-104,2026-04-25,104,43,South,2795.0
TXN-SALE-00668-101,2026-04-26,101,32,East,38400.0
TXN-SALE-00668-102,2026-04-26,102,43,North,1935.0
TXN-SALE-00668-103,2026-04-26,103,41,West,10250.0
TXN-SALE-00668-104,2026-04-26,104,43,East,2795.0
TXN-SALE-00669-101,2026-04-27,101,21,East,25200.0
TXN-SALE-00669-102,2026-04-27,102,38,West,1710.0
TXN-SALE-00669-103,2026-04-27,103,15,South,3750.0
TXN-SALE-00669-104,2026-04-27,104,35,East,2275.0
TXN-SALE-00670-101,2026-04-28,101,20,East,24000.0
TXN-SALE-00670-102,2026-04-28,102,30,West,1350.0
TXN-SALE-00670-103,2026-04-28,103,18,North,4500.0
TXN-SALE-00670-104,2026-04-28,104,26,North,1690.0
TXN-SALE-00671-101,2026-04-29,101,35,West,42000.0
TXN-SALE-00671-102,2026-04-29,102,23,South,1035.0
TXN-SALE-00671-103,2026-04-29,103,38,South,9500.0
TXN-SALE-00671-104,2026-04-29,104,25,South,1625.0
TXN-SALE-00672-101,2026-04-30,101,36,East,43200.0
TXN-SALE-00672-102,2026-04-30,102,26,South,1170.0
TXN-SALE-00672-103,2026-04-30,103,10,East,2500.0
TXN-SALE-00672-104,2026-04-30,104,40,South,2600.0
TXN-SALE-00673-101,2026-05-01,101,16,West,19200.0
TXN-SALE-00673-102,2026-05-01,102,23,West,1035.0
TXN-SALE-00673-103,2026-05-01,103,40,East,10000.0
TXN-SALE-00673-104,2026-05-01,104,15,West,975.0
TXN-SALE-00674-101,2026-05-02,101,15,North,18000.0
TXN-SALE-00674-102,2026-05-02,102,26,West,1170.0
TXN-SALE-00674-103,2026-05-02,103,26,West,6500.0
TXN-SALE-00674-104,2026-05-02,104,26,East,1690.0
TXN-SALE-00675-101,2026-05-03,101,39,West,46800.0
TXN-SALE-00675-102,2026-05-03,102,26,North,1170.0
TXN-SALE-00675-103,2026-05-03,103,30,East,7500.0
TXN-SALE-00675-104,2026-05-03,104,45,West,2925.0
TXN-SALE-00676-101,2026-05-04,101,28,West,33600.0
TXN-SALE-00676-102,2026-05-04,102,13,North,585.0
TXN-SALE-00676-103,2026-05-04,103,13,East,3250.0
TXN-SALE-00676-104,2026-05-04,104,36,West,2340.0
TXN-SALE-00677-101,2026-05-05,101,16,East,19200.0
TXN-SALE-00677-102,2026-05-05,102,10,East,450.0
TXN-SALE-00677-103,2026-05-05,103,25,West,6250.0
TXN-SALE-00677-104,2026-05-05,104,30,West,1950.0
TXN-SALE-00678-101,2026-05-06,101,15,West,18000.0
TXN-SALE-00678-102,2026-05-06,102,16,South,720.0
TXN-SALE-00678-103,2026-05-06,103,20,West,5000.0
TXN-SALE-00678-104,2026-05-06,104,30,West,1950.0
TXN-SALE-00679-101,2026-05-07,101,11,West,13200.0
TXN-SALE-00679-102,2026-05-07,102,33,West,1485.0
TXN-SALE-00679-103,2026-05-07,103,35,North,8750.0
TXN-SALE-00679-104,2026-05-07,104,23,North,1495.0
TXN-SALE-00680-101,2026-05-08,101,23,North,27600.0
